schedule_season,schedule_week,schedule_playoff,team_home,team_away,spread_favorite,over_under_line,stadium,weather_temperature,weather_wind_mph,weather_humidity,team_favorite_away,team_favorite_home,total_score,did_home_team_win
1,8,0,23,12,-8.0,43.0,22,44.0,16.0,94.0,0,1,51.0,0
1,8,0,0,9,-5.0,39.0,0,41.0,10.0,56.0,0,1,16.0,1
1,8,0,16,11,-11.0,47.0,16,39.0,9.0,55.0,1,0,37.0,1
1,8,0,22,8,-7.0,46.0,21,40.0,10.0,53.0,0,1,70.0,1
1,8,0,24,0,-6.0,42.0,23,54.0,12.0,74.0,0,1,55.0,1
1,8,0,25,25,-5.5,38.0,24,72.0,0.0,0.0,0,1,58.0,1
1,8,0,7,19,-6.0,41.0,7,72.0,0.0,0.0,1,0,24.0,1
1,8,0,8,18,-9.0,45.0,8,48.0,13.0,64.0,0,1,22.0,0
1,8,0,27,24,-3.0,36.0,26,58.0,10.0,85.0,0,1,45.0,0
1,8,0,9,1,-9.5,37.0,9,45.0,9.0,73.0,0,1,30.0,1
1,8,0,21,14,-1.0,46.0,20,56.0,11.0,78.0,0,1,37.0,1
1,8,0,12,23,-2.5,50.0,12,45.0,9.0,52.0,1,0,47.0,1
1,8,0,13,27,-3.0,44.0,13,49.0,9.0,79.0,1,0,46.0,1
1,8,0,10,10,-5.5,40.0,10,53.0,10.0,90.0,0,1,39.0,1
1,9,0,0,6,-4.0,43.0,0,51.0,8.0,67.0,0,1,35.0,1
1,9,0,1,10,-4.0,40.0,1,60.0,5.0,72.0,0,1,55.0,1
1,9,0,2,18,-4.0,39.0,2,50.0,5.0,75.0,0,1,58.0,1
1,9,0,4,4,-6.0,47.0,4,70.0,8.0,25.0,0,1,33.0,1
1,9,0,18,8,-7.0,48.0,18,78.0,22.0,66.0,0,1,37.0,1
1,9,0,7,5,-6.5,41.0,7,72.0,0.0,0.0,1,0,51.0,0
1,9,0,19,16,-2.0,43.0,8,52.0,11.0,71.0,0,1,33.0,0
1,9,0,27,27,-1.0,42.0,26,59.0,6.0,73.0,0,1,44.0,1
1,9,0,9,13,-3.0,39.0,9,53.0,6.0,73.0,0,1,31.0,0
1,9,0,10,7,-5.0,45.0,10,50.0,8.0,67.0,0,1,31.0,0
1,9,0,20,24,-6.0,49.0,19,68.0,6.0,32.0,0,1,42.0,1
1,9,0,14,2,-6.0,36.0,14,72.0,13.0,81.0,0,1,30.0,1
1,9,0,13,22,-4.0,46.0,13,59.0,8.0,77.0,0,1,63.0,1
1,9,0,17,23,-5.0,43.0,17,51.0,10.0,42.0,0,1,36.0,1
1,10,0,15,16,-3.0,48.0,15,49.0,12.0,43.0,1,0,55.0,0
1,10,0,17,6,-4.0,38.0,17,48.0,10.0,36.0,0,1,43.0,1
1,10,0,2,12,-3.0,38.0,2,46.0,13.0,59.0,0,1,50.0,1
1,10,0,26,3,0.0,36.0,25,72.0,0.0,0.0,0,0,33.0,1
1,10,0,3,2,-8.0,40.0,3,53.0,13.0,65.0,0,1,29.0,0
1,10,0,4,17,-11.0,42.0,4,64.0,7.0,63.0,0,1,34.0,0
1,10,0,5,1,-5.0,40.0,5,47.0,19.0,46.0,0,1,35.0,1
1,10,0,6,0,-3.0,46.0,6,44.0,15.0,42.0,0,1,57.0,0
1,10,0,20,19,-4.0,48.0,19,65.0,9.0,73.0,0,1,57.0,0
1,10,0,21,5,-2.5,44.0,20,54.0,10.0,82.0,1,0,31.0,1
1,10,0,11,15,-5.0,43.0,11,72.0,0.0,0.0,1,0,45.0,1
1,10,0,12,20,-4.5,42.0,12,57.0,8.0,54.0,1,0,62.0,0
1,10,0,13,4,-2.0,44.0,13,55.0,11.0,41.0,0,1,64.0,1
1,10,0,24,26,-3.5,42.0,23,50.0,20.0,80.0,0,1,41.0,1
1,11,0,23,15,-5.0,44.0,22,53.0,11.0,49.0,0,1,54.0,0
1,11,0,1,14,-3.5,44.0,1,42.0,3.0,48.0,0,1,34.0,1
1,11,0,25,13,-3.0,46.0,24,72.0,0.0,0.0,1,0,51.0,1
1,11,0,2,2,-3.0,38.0,2,44.0,7.0,74.0,0,1,38.0,1
1,11,0,3,10,-5.0,37.0,3,56.0,10.0,59.0,0,1,33.0,1
1,11,0,18,3,-5.0,39.0,18,69.0,8.0,61.0,0,1,50.0,0
1,11,0,5,17,-8.0,44.0,5,53.0,12.0,73.0,0,1,30.0,1
1,11,0,6,16,-2.5,51.0,6,45.0,20.0,92.0,0,1,23.0,0
1,11,0,19,21,-2.0,43.0,8,49.0,20.0,68.0,0,1,57.0,0
1,11,0,9,8,-14.0,48.0,9,51.0,17.0,61.0,0,1,51.0,1
1,11,0,21,6,-3.0,43.0,20,60.0,15.0,79.0,0,1,27.0,0
1,11,0,12,26,-5.5,43.0,12,51.0,6.0,70.0,1,0,24.0,1
1,11,0,14,9,-1.0,35.0,14,56.0,7.0,58.0,1,0,31.0,0
1,11,0,11,11,-6.0,50.0,11,72.0,0.0,0.0,1,0,67.0,1
1,12,0,15,22,-2.0,41.0,15,39.0,16.0,48.0,1,0,59.0,0
1,12,0,0,27,-7.0,34.0,0,31.0,19.0,82.0,0,1,37.0,1
1,12,0,16,4,-1.0,39.0,16,21.0,6.0,81.0,1,0,30.0,0
1,12,0,1,9,-3.5,38.0,1,30.0,9.0,60.0,0,1,59.0,1
1,12,0,22,15,-3.0,44.0,21,30.0,15.0,72.0,0,1,42.0,0
1,12,0,24,21,-7.0,45.0,23,51.0,7.0,60.0,0,1,34.0,1
1,12,0,26,17,-6.0,36.0,25,72.0,0.0,0.0,0,1,51.0,0
1,12,0,3,18,-7.0,41.0,3,37.0,9.0,62.0,0,1,53.0,1
1,12,0,4,7,-3.0,42.0,4,60.0,8.0,79.0,0,1,64.0,0
1,12,0,8,0,-2.5,45.0,8,41.0,20.0,51.0,0,1,31.0,1
1,12,0,27,11,-3.0,45.0,26,60.0,9.0,96.0,0,1,76.0,0
1,12,0,9,12,-10.0,38.0,9,39.0,16.0,52.0,0,1,30.0,0
1,12,0,14,25,-3.0,34.0,14,49.0,6.0,61.0,0,1,40.0,1
1,12,0,23,23,-4.0,49.0,22,45.0,5.0,47.0,0,1,61.0,1
1,13,0,24,2,-13.0,42.0,23,68.0,22.0,62.0,0,1,19.0,1
1,13,0,25,24,-3.0,44.0,24,72.0,0.0,0.0,0,1,37.0,1
1,13,0,0,21,-5.0,42.0,0,34.0,16.0,77.0,0,1,35.0,1
1,13,0,22,19,-2.0,46.0,21,36.0,10.0,53.0,1,0,62.0,0
1,13,0,26,5,-4.0,42.0,25,72.0,0.0,0.0,1,0,58.0,0
1,13,0,5,25,-7.0,43.0,5,30.0,9.0,77.0,0,1,58.0,0
1,13,0,6,22,-4.0,48.0,6,37.0,18.0,50.0,0,1,47.0,0
1,13,0,7,1,-1.0,36.0,7,72.0,0.0,0.0,1,0,45.0,0
1,13,0,8,8,-11.0,50.0,8,42.0,23.0,48.0,0,1,25.0,1
1,13,0,10,14,-6.5,45.0,10,33.0,12.0,58.0,0,1,24.0,1
1,13,0,20,9,-4.0,46.0,19,57.0,7.0,86.0,0,1,51.0,1
1,13,0,21,12,-5.0,39.0,20,49.0,10.0,77.0,0,1,27.0,1
1,13,0,11,3,0.0,45.0,11,72.0,0.0,0.0,0,0,63.0,0
1,13,0,18,20,-3.0,45.0,18,73.0,8.0,74.0,1,0,23.0,1
1,14,0,26,6,-2.5,41.0,25,72.0,0.0,0.0,0,1,30.0,1
1,14,0,15,13,-13.5,45.0,15,39.0,20.0,43.0,1,0,50.0,0
1,14,0,16,23,-3.0,41.0,16,33.0,12.0,76.0,1,0,19.0,1
1,14,0,1,7,-7.0,42.0,1,28.0,7.0,65.0,0,1,24.0,0
1,14,0,17,24,-3.5,40.0,17,49.0,8.0,27.0,0,1,29.0,1
1,14,0,2,4,-2.0,41.0,2,31.0,12.0,83.0,1,0,48.0,1
1,14,0,18,27,-6.5,44.0,18,60.0,13.0,65.0,0,1,38.0,1
1,14,0,19,14,-3.5,39.0,8,36.0,28.0,50.0,0,1,17.0,1
1,14,0,20,26,-4.5,46.0,19,59.0,9.0,81.0,0,1,55.0,0
1,14,0,11,16,-9.0,40.0,11,72.0,0.0,0.0,1,0,50.0,1
1,14,0,12,17,-6.5,45.0,12,43.0,10.0,68.0,0,1,33.0,1
1,14,0,14,5,-3.0,41.0,14,48.0,6.0,62.0,1,0,47.0,1
1,14,0,13,20,-4.0,41.0,13,43.0,21.0,45.0,1,0,28.0,1
1,14,0,27,15,-4.0,44.0,26,56.0,7.0,92.0,1,0,57.0,1
1,15,0,22,16,-2.5,42.0,21,32.0,6.0,67.0,1,0,27.0,0
1,15,0,25,23,-4.0,43.0,24,72.0,0.0,0.0,0,1,52.0,1
1,15,0,24,20,-3.5,39.0,23,44.0,9.0,83.0,0,1,31.0,1
1,15,0,17,18,-9.0,40.0,17,36.0,8.0,62.0,0,1,36.0,1
1,15,0,3,0,-2.0,39.0,3,38.0,6.0,63.0,0,1,24.0,0
1,15,0,6,26,-3.5,41.0,6,30.0,11.0,60.0,1,0,29.0,0
1,15,0,7,25,-3.0,41.0,7,72.0,0.0,0.0,1,0,42.0,0
1,15,0,27,2,-6.0,38.0,26,56.0,7.0,94.0,0,1,29.0,0
1,15,0,10,19,0.0,38.0,10,27.0,5.0,71.0,0,0,27.0,0
1,15,0,21,10,-7.0,39.0,20,54.0,7.0,87.0,0,1,34.0,1
1,15,0,12,12,-4.0,41.0,12,32.0,6.0,73.0,0,1,30.0,0
1,15,0,14,11,-2.0,45.0,14,58.0,8.0,55.0,1,0,47.0,0
1,15,0,13,8,-14.0,45.0,13,35.0,8.0,63.0,0,1,52.0,1
1,15,0,4,5,-4.0,42.0,4,59.0,7.0,74.0,1,0,37.0,1
1,16,0,18,26,-3.0,36.0,18,55.0,20.0,62.0,0,1,22.0,1
1,16,0,19,13,-3.0,36.0,8,26.0,20.0,51.0,1,0,23.0,1
1,16,0,23,19,-3.0,43.0,22,21.0,10.0,46.0,1,0,58.0,0
1,16,0,15,27,-6.0,47.0,15,21.0,13.0,56.0,1,0,44.0,1
1,16,0,16,9,-3.0,34.0,16,6.0,11.0,68.0,1,0,59.0,1
1,16,0,25,1,-6.0,41.0,24,72.0,0.0,0.0,0,1,37.0,0
1,16,0,26,15,0.0,37.0,25,72.0,0.0,0.0,0,0,41.0,1
1,16,0,4,21,-1.0,43.0,4,59.0,8.0,80.0,1,0,37.0,0
1,16,0,5,24,-2.5,45.0,5,10.0,17.0,67.0,0,1,16.0,0
1,16,0,7,7,-7.0,37.0,7,72.0,0.0,0.0,1,0,38.0,0
1,16,0,8,25,-3.5,39.0,8,24.0,21.0,48.0,0,1,31.0,1
1,16,0,9,22,-9.0,39.0,9,22.0,13.0,58.0,0,1,38.0,1
1,16,0,11,6,-2.0,45.0,11,72.0,0.0,0.0,0,1,63.0,1
1,16,0,20,3,-6.5,45.0,19,63.0,13.0,74.0,0,1,33.0,1
1,21,1,21,19,-1.0,48.0,24,72.0,0.0,0.0,0,1,47.0,1
2,1,0,15,27,-2.0,45.0,15,72.0,6.0,66.0,1,0,37.0,0
2,1,0,0,24,-3.5,35.0,0,73.0,6.0,69.0,0,1,23.0,1
2,1,0,1,10,-7.0,40.0,1,75.0,7.0,70.0,0,1,33.0,1
2,1,0,17,11,-1.0,42.0,17,48.0,10.0,82.0,0,1,26.0,0
2,1,0,25,2,-5.5,37.0,24,72.0,0.0,0.0,0,1,27.0,1
2,1,0,2,14,-1.0,40.0,2,73.0,11.0,80.0,1,0,58.0,1
2,1,0,5,1,-2.0,38.0,27,72.0,0.0,0.0,0,1,27.0,1
2,1,0,7,22,-1.0,36.0,7,72.0,0.0,0.0,1,0,28.0,0
2,1,0,19,5,-1.5,37.0,8,75.0,9.0,58.0,0,1,30.0,0
2,1,0,8,0,-2.0,37.0,8,75.0,9.0,58.0,0,1,73.0,0
2,1,0,9,21,-6.5,37.0,9,74.0,6.0,65.0,0,1,71.0,0
2,1,0,21,3,-6.0,38.0,20,65.0,13.0,46.0,0,1,40.0,0
2,1,0,11,6,-2.5,40.0,11,72.0,0.0,0.0,1,0,28.0,0
2,1,0,24,15,-5.5,42.0,23,84.0,15.0,57.0,0,1,64.0,0
2,2,0,0,23,-3.0,35.0,0,60.0,11.0,81.0,0,1,45.0,1
2,2,0,23,3,-3.0,40.0,22,76.0,8.0,70.0,0,1,52.0,0
2,2,0,16,17,-4.5,34.0,16,56.0,10.0,67.0,0,1,10.0,0
2,2,0,22,20,-2.5,42.0,21,56.0,10.0,64.0,0,1,45.0,0
2,2,0,17,7,-1.0,40.0,17,58.0,8.0,56.0,0,1,45.0,1
2,2,0,26,18,-3.5,35.0,25,72.0,0.0,0.0,0,1,44.0,1
2,2,0,3,11,-3.0,40.0,3,60.0,10.0,72.0,1,0,31.0,1
2,2,0,4,4,-1.5,44.0,4,70.0,10.0,68.0,0,1,33.0,0
2,2,0,18,8,-12.5,45.0,18,82.0,5.0,70.0,0,1,44.0,1
2,2,0,6,16,-1.0,46.0,6,62.0,14.0,60.0,1,0,38.0,0
2,2,0,10,19,-1.0,43.0,10,55.0,6.0,56.0,1,0,46.0,1
2,2,0,12,13,-4.0,39.0,12,62.0,8.0,78.0,1,0,31.0,0
2,2,0,14,21,-3.5,37.0,14,80.0,8.0,80.0,0,1,34.0,0
2,2,0,19,25,-2.5,41.0,8,60.0,13.0,76.0,0,1,46.0,0
2,11,0,23,14,-3.5,40.0,22,57.0,11.0,96.0,0,1,51.0,1
2,11,0,0,0,-1.0,35.0,0,55.0,14.0,85.0,0,1,16.0,0
2,11,0,16,4,-3.5,32.0,16,46.0,9.0,72.0,1,0,37.0,1
2,11,0,22,27,-6.5,38.0,21,57.0,18.0,78.0,0,1,17.0,1
2,11,0,24,1,-7.0,37.0,23,61.0,8.0,49.0,0,1,23.0,1
2,11,0,17,18,-7.5,36.0,17,33.0,10.0,48.0,0,1,27.0,0
2,11,0,2,23,-2.0,40.0,2,45.0,10.0,65.0,0,1,33.0,1
2,11,0,26,15,-5.5,38.0,25,72.0,0.0,0.0,1,0,34.0,0
2,11,0,7,24,-2.5,31.0,7,72.0,0.0,0.0,1,0,44.0,1
2,11,0,19,21,0.0,35.0,8,50.0,9.0,90.0,0,0,44.0,0
2,11,0,8,8,-8.0,39.0,8,50.0,9.0,90.0,0,1,37.0,1
2,11,0,9,19,-1.0,40.0,9,55.0,8.0,82.0,0,1,32.0,0
2,11,0,12,7,-4.0,36.0,12,53.0,10.0,83.0,1,0,51.0,0
2,11,0,27,11,-1.0,41.0,28,57.0,7.0,70.0,0,1,52.0,1
2,12,0,24,6,-6.5,38.0,23,40.0,11.0,59.0,0,1,45.0,1
2,12,0,25,12,-4.0,36.0,24,72.0,0.0,0.0,0,1,19.0,0
2,12,0,23,22,-7.0,42.0,22,59.0,14.0,91.0,0,1,43.0,0
2,12,0,0,8,-13.0,36.0,0,27.0,7.0,74.0,0,1,20.0,1
2,12,0,1,3,-4.5,43.0,1,46.0,15.0,76.0,0,1,48.0,1
2,12,0,4,24,-2.0,39.0,4,60.0,7.0,68.0,0,1,34.0,1
2,12,0,5,2,-5.5,36.0,27,72.0,0.0,0.0,0,1,42.0,1
2,12,0,6,10,-2.5,36.0,6,30.0,14.0,39.0,0,1,50.0,1
2,12,0,8,25,-3.5,42.0,8,32.0,11.0,56.0,0,1,28.0,1
2,12,0,20,9,-6.5,40.0,19,61.0,6.0,60.0,0,1,50.0,1
2,12,0,21,17,-7.5,38.0,20,56.0,11.0,81.0,0,1,43.0,0
2,12,0,11,15,-6.0,43.0,11,72.0,0.0,0.0,1,0,16.0,1
2,12,0,13,20,-2.5,42.0,13,38.0,6.0,67.0,0,1,22.0,1
2,12,0,14,0,-2.0,33.0,14,74.0,10.0,84.0,1,0,40.0,1
2,13,0,4,7,-2.5,42.0,4,57.0,16.0,37.0,1,0,54.0,0
2,13,0,15,19,-14.5,38.0,15,61.0,9.0,86.0,1,0,37.0,0
2,13,0,16,27,-2.0,36.0,16,49.0,16.0,90.0,0,1,39.0,1
2,13,0,22,11,-3.0,44.0,21,60.0,17.0,71.0,1,0,43.0,0
2,13,0,17,5,-3.5,42.0,17,36.0,6.0,66.0,0,1,61.0,0
2,13,0,2,26,-2.5,38.0,2,42.0,12.0,93.0,0,1,54.0,1
2,13,0,27,18,-6.5,40.0,28,57.0,8.0,75.0,0,1,51.0,1
2,13,0,18,23,-6.0,38.0,18,78.0,12.0,74.0,0,1,36.0,1
2,13,0,7,1,-2.5,35.0,7,72.0,0.0,0.0,0,1,23.0,0
2,13,0,19,10,-7.0,35.0,8,56.0,11.0,85.0,0,1,31.0,1
2,13,0,9,22,-5.5,39.0,9,60.0,8.0,89.0,0,1,43.0,0
2,13,0,10,24,-6.5,41.0,10,58.0,8.0,78.0,0,1,49.0,1
2,13,0,13,13,-2.0,42.0,13,64.0,9.0,81.0,1,0,34.0,0
2,13,0,25,16,-1.0,39.0,24,72.0,0.0,0.0,0,1,41.0,0
2,14,0,19,20,-2.0,37.0,8,35.0,11.0,69.0,0,1,30.0,1
2,14,0,21,11,-2.0,47.0,20,47.0,4.0,76.0,0,1,78.0,0
2,14,0,23,17,-3.5,41.0,22,38.0,18.0,84.0,0,1,35.0,1
2,14,0,0,15,0.0,40.0,0,20.0,12.0,67.0,0,0,13.0,1
2,14,0,1,6,-8.0,44.0,1,26.0,12.0,50.0,0,1,33.0,1
2,14,0,2,4,-5.5,41.0,2,10.0,11.0,59.0,0,1,40.0,0
2,14,0,3,3,-3.0,40.0,3,17.0,8.0,66.0,1,0,37.0,0
2,14,0,4,9,-2.5,43.0,4,59.0,8.0,72.0,0,1,51.0,0
2,14,0,5,8,-12.0,38.0,27,72.0,0.0,0.0,0,1,23.0,1
2,14,0,6,0,-6.0,37.0,6,26.0,16.0,51.0,1,0,3.0,1
2,14,0,8,1,-3.5,35.0,8,27.0,18.0,64.0,0,1,49.0,1
2,14,0,11,2,-3.5,35.0,11,72.0,0.0,0.0,0,1,34.0,1
2,14,0,12,21,-1.0,42.0,12,19.0,10.0,70.0,1,0,19.0,0
2,14,0,26,13,-8.5,38.0,25,72.0,0.0,0.0,1,0,44.0,0
2,15,0,27,14,-8.0,47.0,28,56.0,7.0,66.0,0,1,68.0,1
2,15,0,18,16,0.0,35.0,18,56.0,10.0,64.0,0,0,39.0,1
2,15,0,15,25,-7.0,36.0,15,29.0,6.0,80.0,1,0,40.0,0
2,15,0,16,22,-1.0,35.0,16,34.0,12.0,88.0,1,0,17.0,0
2,15,0,22,15,-3.5,39.0,21,35.0,15.0,82.0,1,0,19.0,1
2,15,0,24,17,-10.0,39.0,23,56.0,12.0,46.0,0,1,28.0,1
2,15,0,17,24,-6.5,38.0,17,35.0,11.0,28.0,0,1,53.0,0
2,15,0,25,23,-4.0,38.0,24,72.0,0.0,0.0,0,1,65.0,0
2,15,0,9,10,-6.0,35.0,9,31.0,10.0,68.0,0,1,49.0,1
2,15,0,21,5,-4.0,50.0,20,46.0,7.0,76.0,0,1,24.0,0
2,15,0,11,27,-4.0,33.0,11,72.0,0.0,0.0,0,1,16.0,0
2,15,0,14,26,-1.0,34.0,14,50.0,9.0,81.0,0,1,47.0,1
2,15,0,13,12,-3.5,36.0,13,32.0,6.0,73.0,0,1,29.0,1
2,15,0,20,19,-3.0,50.0,19,56.0,6.0,79.0,0,1,84.0,1
2,16,0,23,25,-3.5,47.0,22,64.0,10.0,81.0,0,1,45.0,0
2,16,0,1,18,-10.0,40.0,1,51.0,14.0,79.0,0,1,34.0,1
2,16,0,24,20,-8.0,41.0,23,38.0,19.0,71.0,0,1,44.0,0
2,16,0,26,6,-4.0,38.0,25,72.0,0.0,0.0,1,0,34.0,0
2,16,0,3,7,-3.0,41.0,3,27.0,10.0,77.0,1,0,39.0,0
2,16,0,27,9,-7.5,48.0,28,52.0,8.0,38.0,0,1,37.0,1
2,16,0,4,2,-3.0,42.0,4,52.0,8.0,38.0,0,1,60.0,0
2,16,0,5,16,-2.5,41.0,27,72.0,0.0,0.0,1,0,56.0,0
2,16,0,7,21,-3.0,34.0,7,72.0,0.0,0.0,1,0,37.0,0
2,16,0,10,27,-7.0,36.0,10,51.0,15.0,75.0,0,1,51.0,1
2,16,0,20,8,-13.5,45.0,19,55.0,10.0,29.0,0,1,70.0,1
2,16,0,12,12,-1.0,34.0,12,37.0,13.0,87.0,0,1,45.0,1
2,16,0,14,4,-3.5,36.0,14,73.0,11.0,72.0,0,1,44.0,1
2,16,0,18,26,-3.0,36.0,18,76.0,16.0,70.0,0,1,37.0,1
2,17,0,15,0,-8.0,36.0,15,37.0,5.0,72.0,1,0,41.0,0
2,17,0,25,25,0.0,43.0,24,72.0,0.0,0.0,0,0,51.0,1
2,17,0,26,19,-10.0,38.0,25,72.0,0.0,0.0,1,0,62.0,0
2,17,0,3,16,-5.0,42.0,3,28.0,12.0,83.0,1,0,50.0,1
2,17,0,6,26,-3.5,36.0,6,38.0,15.0,46.0,1,0,49.0,1
2,17,0,7,5,-5.0,41.0,7,72.0,0.0,0.0,1,0,41.0,1
2,17,0,9,12,-4.0,36.0,9,38.0,8.0,67.0,0,1,50.0,0
2,17,0,10,6,-6.0,38.0,10,31.0,8.0,67.0,0,1,58.0,1
2,17,0,20,3,-3.5,54.0,19,53.0,7.0,43.0,0,1,75.0,0
2,17,0,21,14,-10.0,51.0,20,41.0,6.0,76.0,0,1,41.0,0
2,17,0,11,9,-3.0,40.0,11,72.0,0.0,0.0,0,1,24.0,1
2,17,0,14,2,-5.0,36.0,14,72.0,10.0,89.0,0,1,49.0,1
2,17,0,13,22,-5.0,33.0,13,41.0,4.0,72.0,0,1,28.0,1
2,17,0,5,13,-4.0,47.0,27,72.0,0.0,0.0,1,0,58.0,1
2,21,1,18,21,-3.0,36.5,29,61.0,0.0,0.0,0,1,44.0,0
3,1,0,21,20,-3.5,40.5,20,68.0,14.0,63.0,0,1,39.0,0
3,1,0,0,0,-4.0,36.5,0,72.0,12.0,60.0,1,0,12.0,0
3,1,0,16,5,-1.0,38.5,16,80.0,12.0,49.0,0,1,37.0,0
3,1,0,1,3,-2.0,42.0,1,75.0,9.0,67.0,0,1,30.0,0
3,1,0,22,23,-1.5,41.0,21,76.0,10.0,63.0,0,1,48.0,0
3,1,0,26,25,-4.5,40.0,25,72.0,0.0,0.0,1,0,79.0,0
3,1,0,3,18,-2.0,36.5,3,82.0,16.0,45.0,0,1,30.0,1
3,1,0,6,8,-6.0,38.0,6,78.0,10.0,62.0,0,1,52.0,0
3,1,0,7,22,-2.5,37.0,7,72.0,0.0,0.0,0,1,45.0,1
3,1,0,19,14,-4.0,38.5,8,78.0,9.0,63.0,0,1,22.0,0
3,1,0,10,9,-7.0,39.5,10,73.0,5.0,64.0,0,1,24.0,0
3,1,0,20,16,-3.5,46.0,19,75.0,9.0,73.0,0,1,70.0,0
3,1,0,14,4,-3.0,38.0,14,82.0,7.0,83.0,0,1,11.0,0
3,1,0,13,13,-1.5,41.0,13,84.0,6.0,66.0,1,0,61.0,0
3,2,0,5,7,-3.0,42.0,27,72.0,0.0,0.0,0,1,65.0,0
3,2,0,23,12,-3.5,36.0,22,82.0,7.0,66.0,0,1,29.0,0
3,2,0,15,9,-3.0,35.0,15,84.0,10.0,47.0,1,0,27.0,0
3,2,0,16,1,-2.5,35.5,16,68.0,11.0,63.0,0,1,27.0,1
3,2,0,1,26,-7.0,36.5,1,77.0,13.0,65.0,0,1,16.0,0
3,2,0,25,6,-3.0,39.0,24,72.0,0.0,0.0,0,1,57.0,0
3,2,0,2,15,-1.0,45.0,2,60.0,11.0,68.0,0,1,46.0,0
3,2,0,27,10,-10.0,44.0,28,77.0,8.0,59.0,0,1,26.0,1
3,2,0,4,17,-3.0,41.0,4,77.0,8.0,59.0,0,1,57.0,1
3,2,0,18,27,-9.5,36.0,18,83.0,8.0,73.0,0,1,58.0,1
3,2,0,8,18,-9.0,39.5,8,88.0,13.0,46.0,0,1,27.0,0
3,2,0,9,21,0.0,40.0,9,83.0,10.0,57.0,0,0,36.0,0
3,2,0,12,13,-4.0,42.0,12,79.0,10.0,71.0,1,0,51.0,0
3,2,0,3,11,-3.5,46.0,3,69.0,12.0,75.0,1,0,31.0,0
3,3,0,22,19,-3.0,40.5,21,56.0,9.0,62.0,0,1,24.0,1
3,3,0,0,8,-5.0,33.0,0,60.0,11.0,76.0,0,1,51.0,1
3,3,0,24,12,-8.0,37.5,23,82.0,15.0,67.0,0,1,41.0,1
3,3,0,17,20,-2.5,34.5,17,66.0,10.0,35.0,0,1,23.0,0
3,3,0,25,5,-3.0,38.5,24,72.0,0.0,0.0,0,1,44.0,0
3,3,0,2,14,-3.0,49.5,2,71.0,18.0,74.0,0,1,51.0,1
3,3,0,26,15,-5.5,40.0,25,72.0,0.0,0.0,1,0,68.0,0
3,3,0,6,16,-6.0,44.5,6,67.0,10.0,79.0,1,0,36.0,1
3,3,0,7,2,-3.0,36.5,7,72.0,0.0,0.0,0,1,65.0,1
3,3,0,11,11,-3.5,43.5,11,72.0,0.0,0.0,1,0,65.0,1
3,3,0,12,7,-3.5,45.5,12,84.0,15.0,55.0,1,0,69.0,0
3,3,0,14,23,-1.0,35.0,14,76.0,8.0,92.0,1,0,35.0,0
3,3,0,13,24,-7.0,38.0,13,72.0,6.0,58.0,0,1,39.0,1
3,3,0,27,0,-1.5,39.5,28,74.0,7.0,73.0,0,1,41.0,1
3,4,0,15,2,-2.0,37.0,15,54.0,7.0,58.0,1,0,41.0,1
3,4,0,0,10,-7.0,39.0,0,53.0,9.0,59.0,0,1,43.0,1
3,4,0,24,17,-8.5,46.0,23,71.0,12.0,51.0,0,1,41.0,1
3,4,0,17,3,-3.5,34.0,17,64.0,8.0,44.0,1,0,29.0,0
3,4,0,18,24,-7.5,37.0,18,79.0,19.0,56.0,0,1,20.0,1
3,4,0,5,4,-2.5,41.0,27,72.0,0.0,0.0,0,1,37.0,1
3,4,0,8,14,-5.5,46.0,8,60.0,10.0,53.0,0,1,51.0,1
3,4,0,9,22,-6.0,43.0,9,56.0,5.0,56.0,0,1,25.0,0
3,4,0,10,27,-8.5,45.0,10,52.0,6.0,54.0,0,1,51.0,0
3,4,0,20,6,-6.5,52.0,19,73.0,9.0,69.0,0,1,54.0,0
3,4,0,21,5,-4.5,48.0,20,63.0,16.0,77.0,0,1,44.0,1
3,4,0,11,21,-1.5,41.0,11,72.0,0.0,0.0,1,0,44.0,0
3,4,0,14,19,-2.0,33.0,14,75.0,12.0,75.0,0,1,40.0,0
3,4,0,19,25,-2.5,42.0,8,61.0,8.0,59.0,0,1,30.0,1
3,5,0,23,20,-3.5,37.5,22,68.0,6.0,59.0,0,1,52.0,0
3,5,0,16,9,-1.5,34.5,16,68.0,13.0,55.0,0,1,45.0,1
3,5,0,1,8,-6.0,40.0,1,64.0,7.0,61.0,0,1,65.0,0
3,5,0,22,18,-3.5,44.0,21,60.0,10.0,75.0,0,1,33.0,0
3,5,0,2,1,-6.5,42.0,2,66.0,13.0,75.0,0,1,69.0,1
3,5,0,3,22,-2.5,37.0,3,76.0,18.0,50.0,0,1,52.0,1
3,5,0,4,4,-4.5,43.5,4,67.0,8.0,68.0,0,1,31.0,1
3,5,0,5,13,-3.5,44.5,27,72.0,0.0,0.0,1,0,61.0,0
3,5,0,6,7,-3.0,49.5,6,64.0,6.0,96.0,1,0,46.0,0
3,5,0,7,0,-3.0,38.5,7,72.0,0.0,0.0,1,0,24.0,1
3,5,0,19,11,-1.0,42.5,8,66.0,8.0,86.0,0,1,75.0,0
3,5,0,10,10,-11.0,45.0,10,60.0,6.0,70.0,0,1,27.0,1
3,5,0,13,3,-2.0,38.5,13,65.0,4.0,81.0,0,1,72.0,1
